414 1 1.4825290796203183e-01 8.9177615246837245e+00 4.5876448865119168e-01 -7 2 -3
15 1 1.2834127222489080e+00 8.4890175222273054e+00 -2.1627107411387347e-01 94 -49 -60
31 1 2.2529911677816963e+00 8.8150090418645686e+00 1.1782138952941246e-01 20 -1 19
17 1 2.0631147955412232e+00 8.2671800384989123e+00 1.3360736674211608e+00 35 -40 -1
56 1 9.3325762905292198e-01 8.6348786802210054e+00 1.0580011336776383e+00 1 2 27
498 1 1.1506958071389777e+00 7.7438968781158799e+00 1.5228512865153681e+00 13 29 33
173 1 3.1904257629414365e+00 9.0850377994410660e+00 8.6585838983704089e-01 -42 -65 22
175 1 3.0740563226563671e+00 8.3473167478658379e+00 1.5773747663001636e+00 5 -41 -57
356 1 6.8780907349227305e-01 5.2515855806377614e+00 1.7500802756457499e+00 -40 62 -14
146 1 -8.8183793136061439e-01 4.9532428251834029e+00 2.7053284360684375e+00 -12 60 -38
286 1 2.2442819671652603e-01 4.6731202803971978e+00 2.7566647632441605e+00 -8 26 88
352 1 1.3416038365416800e+00 4.2802238160185846e+00 2.3277198002912471e+00 -12 -44 12
404 1 1.5927116581733336e+00 5.3572022274527180e+00 2.4073891721926541e+00 67 -20 53
174 1 1.3065628314315152e+00 4.6922660772895419e+00 3.4175733319753121e+00 -43 28 -76
287 1 2.9986373611814785e+00 4.2438014287170152e+00 2.1315901178436207e+00 -35 17 9
464 1 2.6694373510006648e+00 4.8694821417208765e+00 3.0468333352716979e+00 -14 74 26
320 1 3.8937632150464214e+00 5.3943662053024388e+00 3.0674597233137115e+00 -116 10 -64
82 1 2.8223104400637107e+00 5.5912520294474781e+00 3.9856000905865674e+00 -16 22 -91
383 1 -7.7059630538713608e-01 7.0643155400696429e+00 2.2554677652852431e+00 -36 91 -40
239 1 -1.5537209872522917e-01 5.9922810800502821e+00 2.3514866313860314e+00 -32 -4 73
114 1 7.4441751367847897e-01 6.1278090758255814e+00 3.6504226037013394e+00 34 52 -12
6 1 1.1102899469351759e+00 7.1225929788123050e+00 3.5409671137800061e+00 -26 -45 76
199 1 9.4204739595373654e-01 6.4040605336900436e+00 2.5907002537840449e+00 -19 5 -7
274 1 1.8816784325522642e+00 6.2194420546633218e+00 2.1140056678858743e+00 37 -22 19
181 1 2.6600812270412608e+00 6.0918243069894178e+00 2.8550788743440552e+00 32 -36 -22
83 1 3.1458977122890914e+00 7.6185800621985820e+00 3.5913424453337042e+00 61 -28 -10
336 1 4.0999270164273511e+00 7.5591921428116038e+00 3.1827996331626549e+00 -10 -9 -14
413 1 3.5250963596056701e+00 6.5967524173353640e+00 3.7079676978735741e+00 -52 0 -61
153 1 4.4633101014181165e-01 8.6034192611686215e+00 2.0581317011545397e+00 0 -51 -18
358 1 -8.3175164210593999e-01 8.6046922935707340e+00 1.9731393413145226e+00 -42 10 13
297 1 -6.5903405909000257e-01 8.2662042301914997e+00 3.0275348744840094e+00 20 39 -12
125 1 2.0226688982548482e+00 7.8403933394093102e+00 3.7047848002194543e+00 5 -13 45
427 1 1.8557933403261133e+00 8.4875210101975576e+00 2.3332276019598472e+00 28 9 -17
53 1 2.3074526240043998e+00 9.1918006124230320e+00 3.6105406002585365e+00 6 18 -45
403 1 2.5668108059406061e+00 7.7833014056771841e+00 2.6771339851354932e+00 -20 -35 -2
167 1 3.5333319544743000e+00 7.6301909203163198e+00 2.3066535517575004e+00 30 -38 13
473 1 3.2110242227470902e+00 8.6500885478571039e+00 3.2364598315645283e+00 -32 75 39
369 1 4.0918493843530488e+00 8.5176668507152851e+00 2.7544220593097690e+00 10 -14 -12
126 1 3.9728349020075848e+00 8.9962131058198285e+00 1.6814987109867054e+00 -60 3 28
187 1 3.8072289359152203e+00 9.1168358096521374e+00 4.0592044970407501e+00 2 -50 3
417 1 2.8049339269282569e+00 9.1213869344783411e+00 2.2245098271024450e+00 -30 -14 -57
346 1 2.4000390486012653e+00 4.2570927701191161e+00 4.2818845986688290e+00 9 -59 -39
209 1 1.4961164739831783e+00 5.4671686582870302e+00 5.3028514010035908e+00 -97 -2 -78
381 1 1.9096450831711036e+00 5.7795190992936494e+00 6.6527010457389721e+00 -48 58 29
91 1 2.3024434255619806e+00 4.2748735345895570e+00 5.3297264428820039e+00 7 62 24
150 1 3.1754448396863131e+00 4.9054136023349439e+00 5.0739135461935581e+00 -132 67 34
294 1 4.1346128841689174e+00 5.4084957493313848e+00 4.3280789664807768e+00 -5 -50 -33
279 1 2.5153728632483050e+00 4.2115740149158034e+00 6.3285070005581678e+00 -35 10 -8
45 1 2.7777511696067032e+00 5.2121200552671656e+00 6.0674645286025184e+00 -65 -46 -20
213 1 4.0932827362598436e+00 4.9707188732980452e+00 6.2556281565374423e+00 -8 -26 -4
314 1 -1.7112539168750529e-01 6.5068979040727193e+00 5.6991112128464207e+00 -14 -64 59
303 1 8.2680780730863246e-01 7.0658451420208674e+00 6.0238740173205123e+00 -30 27 41
459 1 1.6122236183006229e+00 6.6794942458742792e+00 4.5966686731195097e+00 -17 -33 -4
350 1 1.8547098221493359e+00 6.9388642655164903e+00 6.2884509509318836e+00 27 -68 57
89 1 3.6486122321318009e+00 6.2799336908688854e+00 4.8415108788690784e+00 -1 -9 -11
276 1 2.5010542049012843e+00 6.4960557048099341e+00 5.2427240754383835e+00 -1 50 38
416 1 2.7672942730058341e+00 7.1245131058098004e+00 4.4139813153106680e+00 -32 52 -33
487 1 3.4049175552319921e+00 7.3301298852187333e+00 5.1807314138735601e+00 74 -25 20
51 1 -2.1148971104194614e-01 8.9840983556245977e+00 5.7940640308254636e+00 38 -10 4
301 1 -1.5442192940410615e-01 8.5316833856510801e+00 4.2109368270775436e+00 -19 20 13
285 1 1.0005467942630240e+00 7.8962242533696987e+00 4.4885670730441509e+00 -22 58 76
323 1 1.6856247141817207e+00 7.9414572367962641e+00 5.4359326145082703e+00 -9 -41 3
470 1 4.1289788408644670e+00 8.1310611010288731e+00 4.2636690811055100e+00 -71 30 37
201 1 2.8688907683662386e+00 8.1759898556317214e+00 4.7789257228394852e+00 -16 25 -141
270 1 3.8171049485009023e+00 9.0574179956462082e+00 5.2748901981407013e+00 -33 -50 29
36 1 3.0822697384242845e+00 9.0773058100725343e+00 6.6754619201036247e+00 -58 -1 -43
340 1 -6.5223601958752719e-01 4.8734173334153965e+00 8.6379896250752406e+00 -16 -22 41
388 1 6.0602558012989749e-01 4.9369715836012800e+00 7.2484297426743147e+00 -10 105 19
488 1 -4.2604185583910659e-01 4.9229757273186809e+00 7.5853186148495375e+00 29 44 79
293 1 4.5073085001962920e-01 5.7980123645964410e+00 9.0594940809634608e+00 -48 -53 86
139 1 1.4765634119991802e+00 4.5862689121436064e+00 8.5727085174953590e+00 -16 -88 21
203 1 2.2720337175047658e+00 5.8583711247726287e+00 7.6530763065647367e+00 49 4 34
123 1 2.3078059129651636e+00 5.1460022153089700e+00 8.4432787912947287e+00 5 25 25
462 1 1.6696747881597038e+00 4.9046462705601659e+00 7.4926935140097672e+00 9 -25 -44
368 1 1.5573817465505284e+00 5.8335587185018385e+00 8.5810804474030800e+00 1 29 -7
62 1 3.2401829294598157e+00 5.8067366723855347e+00 8.0881670462026012e+00 -47 -21 8
8 1 2.8293423384658052e+00 4.2143404198018883e+00 7.9341791498912926e+00 -27 -18 7
42 1 2.7683188169859712e+00 5.0234771765985862e+00 7.1986297103925416e+00 43 23 -39
193 1 3.7899368944595180e+00 4.7348703823534475e+00 8.1197076206427390e+00 8 22 6
22 1 3.1190125089053113e+00 4.6564902651111932e+00 8.8450074312685896e+00 -41 11 -76
27 1 -5.0282255692314970e-01 6.2254879330960398e+00 8.7709456075041352e+00 53 -32 33
180 1 -1.9629592017062159e-02 7.1945298950145826e+00 8.1790066955078871e+00 50 15 31
278 1 1.0660136058390335e-01 6.0687639630578420e+00 6.8283810446325637e+00 -56 9 118
182 1 1.4825259887694990e+00 7.0983676550129537e+00 8.6356840098532270e+00 48 -11 -45
29 1 2.4501515652755366e+00 6.3572805634949283e+00 8.9275550342220402e+00 -50 28 37
124 1 1.5204109614250143e+00 6.5681007751095652e+00 7.4033748775204380e+00 -6 8 -75
251 1 2.7146603283274828e+00 7.4527111439696654e+00 8.0906667023284360e+00 4 -51 -73
138 1 3.3807847989788158e+00 6.0403900862984834e+00 6.8806059654937419e+00 34 19 -8
327 1 4.0006727476312847e+00 6.7684317596050843e+00 7.4516343841090933e+00 -19 56 3
59 1 3.8928969779070544e+00 7.0617806445650384e+00 8.6941304101266645e+00 4 22 38
133 1 2.4084902163248656e-02 8.5425181297401789e+00 7.3554710955626934e+00 31 -48 7
73 1 -1.1202066727188265e-02 8.7744023752224134e+00 8.3779347019893571e+00 -15 -5 -18
377 1 6.5199446481346057e-01 8.0673708294932247e+00 8.9921338298300135e+00 -40 44 36
337 1 -8.3655127188551415e-01 9.3007614728969425e+00 6.8911906863649151e+00 -3 -34 -46
304 1 1.0667755223314890e+00 8.0709050203510202e+00 7.9686310632159429e+00 26 13 -26
69 1 8.6003156262146030e-01 7.8836611685484410e+00 6.8336353187104741e+00 -16 -43 -26
433 1 9.0870460946164533e-01 9.0879810658698919e+00 7.0254243197990061e+00 -56 14 -3
144 1 9.6815246256878007e-01 9.0663520322669289e+00 8.2793742854068846e+00 40 -55 55
438 1 2.0213407850535545e+00 8.0888744436994742e+00 8.7585470638929568e+00 -35 33 -19
238 1 4.1936090555918470e+00 9.2369034543622135e+00 8.3683589831417091e+00 -24 36 18
329 1 3.0243730805108417e+00 8.9371551321442642e+00 9.0479607079132442e+00 48 -25 -21
361 1 2.8059161862246031e+00 8.9190256361893550e+00 7.6922339119135383e+00 -115 -17 -6
307 1 3.2321646862923661e+00 8.1131614195673443e+00 7.0721725252458878e+00 -27 -50 -77
423 1 3.3758043919611618e+00 8.1371311267935997e+00 8.4427931716697753e+00 57 20 -32
446 1 5.5860873157474638e+00 -7.0843160117004444e-01 -6.0909678682590385e-01 -41 72 -4
221 1 5.5384174771392116e+00 -9.9181255751240927e-02 8.5219263728518801e-01 -42 4 11
218 1 5.3727762778128660e+00 7.1509873553474224e-01 9.2022665029920514e-02 22 -15 109
490 1 6.6094606396858158e+00 2.3389778006979345e-01 8.9084810375692713e-02 20 -75 13
197 1 7.2818905191038663e+00 6.8697388054829700e-01 -7.7312358775877177e-01 -31 77 7
475 1 7.5407869642096568e+00 -4.2492494971869144e-01 2.8945308915966717e-01 60 6 22
426 1 6.5224795979261252e+00 -8.8151018569694761e-01 -9.5363597148306667e-02 12 -48 -5
393 1 7.2434463941917500e+00 2.1133275860809264e-01 1.4820922738651250e+00 22 34 7
267 1 8.1139522737781924e+00 6.1820005671432421e-01 4.8140904286699415e-01 4 19 -52
454 1 9.0131968582698132e+00 5.1582125007282476e-01 -1.5485057730386587e-01 -36 -91 112
130 1 8.4391521734604957e+00 -8.5355231769145601e-01 1.5867879811459562e+00 -29 34 17
217 1 8.7451284528090447e+00 -4.6230679661469948e-01 3.5153605675630240e-01 25 -39 -16
380 1 8.2227682163190572e+00 -1.8331396024932056e-01 -6.1230804401081618e-01 -10 -43 18
456 1 8.4720985701354561e+00 3.9106334442881230e-01 1.4450144302180297e+00 -47 3 -17
75 1 4.4339419471443318e+00 1.0974385019981980e+00 -1.1558676744918694e-01 11 60 -64
39 1 5.6051059104853751e+00 1.7790226208155149e+00 -4.5350955234862822e-01 -51 -12 11
266 1 6.9944760899681748e+00 2.2021941025799565e+00 1.3857832151134373e+00 -46 23 -9
431 1 6.9263142269187368e+00 1.5587520648410775e+00 -3.4782281373010204e-01 -12 -34 53
49 1 7.2908336869098171e+00 1.2036997407596717e+00 1.0066489788697601e+00 10 -11 -43
463 1 6.1958586898093744e+00 8.9261524446868235e-01 7.2245136952373223e-01 71 33 26
335 1 8.2102267771519593e+00 2.1625975478713215e+00 -8.5796095658596216e-01 -46 -46 -23
68 1 9.2410323244216546e+00 1.8191011080899182e+00 -4.0583624692438958e-01 35 -27 -54
295 1 8.1017405569704142e+00 1.2005786218792971e+00 -3.9858682059807859e-01 -86 69 -41
7 1 5.5100203929906417e+00 3.8294122615846469e+00 1.3222761100541556e+00 5 -18 12
61 1 6.8127515995780374e+00 3.8646241802833243e+00 1.1538259720290802e+00 29 33 26
142 1 6.0709776418161496e+00 2.5180508166496964e+00 -8.1225176213271444e-01 -35 1 -4
353 1 8.1012749465165719e+00 3.3556036782653580e+00 1.0942354083867447e+00 22 -44 44
227 1 9.3138551926659829e+00 2.9468599824435260e+00 7.6785320952308522e-01 -71 22 45
408 1 8.9726925974458460e+00 3.1268650783143936e+00 -7.8194340195577716e-01 10 29 36
477 1 7.8111767708705599e+00 3.1111075672721995e+00 -4.0997652138589780e-01 -24 38 30
52 1 5.8619234133005449e+00 -3.4257739224134465e-01 2.0131283158772555e+00 8 84 31
299 1 4.8626724715976115e+00 5.0704874541975342e-01 2.8885595450409189e+00 -19 5 -39
155 1 4.8541338160610152e+00 -6.5039316506226508e-01 3.5571505199476343e+00 58 40 -47
37 1 6.0660848494013342e+00 -3.4875426704788626e-01 3.4147218294992570e+00 51 45 -20
198 1 7.1151385185978011e+00 2.6686153247526212e-01 2.9168453847205500e+00 -30 -11 -63
188 1 5.9389568548095015e+00 6.2103622542926407e-01 2.7451084961407330e+00 14 12 -74
132 1 6.4630787799877902e+00 7.6921508339954925e-01 3.7044952260093398e+00 37 -7 46
292 1 8.0347608883240138e+00 -7.2640332770772975e-01 3.1861918705957528e+00 44 -51 -11
289 1 9.0952286977715104e+00 -5.8543161958468692e-01 2.5502387028723015e+00 0 33 29
425 1 8.0049125576706377e+00 2.2214861174357159e-01 2.4780765606886939e+00 -106 24 -42
80 1 5.4793480234403802e+00 1.0843539283411778e+00 3.8185517999291605e+00 48 36 43
283 1 7.4427066068988186e+00 1.2285485866914527e+00 3.6497374425723530e+00 -28 27 0
316 1 7.2044753712741567e+00 2.1300120783477179e+00 2.6622724318369828e+00 22 -84 18
375 1 7.2887751088124659e+00 1.2363616279890226e+00 2.0111153212798074e+00 -61 54 -52
119 1 8.6885067101570073e+00 1.3591590611207089e+00 3.6907611141923535e+00 80 -45 34
58 1 8.8080182949775789e+00 1.2558059457987740e+00 2.1713143201393916e+00 0 37 -100
33 1 4.9623697767418582e+00 2.9968391251372344e+00 3.0144392635677124e+00 14 -48 -21
311 1 5.2999593071189777e+00 2.6223123509409287e+00 3.9388020210741006e+00 17 105 -37
183 1 4.9730823716300820e+00 4.1955641880807582e+00 2.4913975168181195e+00 43 67 -31
360 1 6.9139631211563533e+00 2.5918705452723381e+00 3.6120168928179188e+00 14 8 3
